,f,max
789.0,52.7547551067217,
790.0,133.48841434105478,
791.0,45.901009294616024,
792.0,71.618750276383,
793.0,103.1588910213248,
794.0,146.81934844409113,
795.0,64.8841709540979,
796.0,159.2886991385006,
797.0,127.86515678157734,
798.0,45.503212962275036,
799.0,33.94746469482713,
800.0,161.170859163965,
801.0,100.92243309237942,
802.0,81.11936670053794,
803.0,86.00428425950554,
804.0,166.0295316130121,
805.0,131.76676577823648,
806.0,103.28558635482247,
807.0,106.73877166804328,
808.0,96.28397272769926,
809.0,108.48034373477866,
810.0,137.7898819239439,
811.0,48.853469246100126,
812.0,151.11649662302503,
813.0,139.77384078534243,
814.0,123.86710678951776,
815.0,95.02083344645088,
816.0,189.12397771094024,
817.0,59.345709896303966,
818.0,34.445429247700325,
819.0,129.86429079406378,
820.0,220.98126980328837,
821.0,68.99951884693664,
822.0,71.64687425640129,
823.0,66.53298706169419,
824.0,138.22828686460807,
825.0,225.2346271952511,
826.0,60.098060601786884,
827.0,81.88763113882712,
828.0,97.83781202747038,
829.0,11.797732474459545,
830.0,240.9228830700192,
831.0,137.18982300315287,
832.0,151.55227610475526,
833.0,221.96334559544528,
834.0,110.31511883532495,
835.0,115.49608845732062,
836.0,146.72802388544508,
837.0,124.89974220605772,
838.0,205.34635289371462,
839.0,111.57380831032516,
840.0,82.82409155900649,
841.0,45.45236550511806,
842.0,57.881580634954744,
843.0,89.23185112982003,
844.0,184.41984367524793,
845.0,42.856981885347125,
846.0,83.66789578078419,
847.0,90.70754406992064,
848.0,117.98994908743131,
849.0,104.31429127004051,
850.0,85.1290755185986,
851.0,166.4026403126452,
852.0,62.089414053296466,
853.0,118.34437175765942,
854.0,128.5472911903255,
855.0,70.90855153461828,
856.0,105.50355779919744,
857.0,65.52587050844969,
858.0,109.10827463171336,
859.0,63.58018001916536,
860.0,78.99074504761671,
861.0,98.8294462227111,
862.0,29.216826044292628,
863.0,53.43432962727834,
864.0,128.57154298943777,
865.0,19.376874976885397,
866.0,16.984105839543016,
867.0,200.38333603084192,
868.0,205.36773465539693,
869.0,30.56238737741147,
870.0,127.19611918604669,
871.0,59.61235074406571,
872.0,100.51727623343609,
873.0,36.443142825227916,
874.0,109.48929988121449,
875.0,204.12923165059865,
876.0,94.94079555989795,
877.0,185.29394623378596,
878.0,20.416745568184904,
879.0,72.25638202762525,
880.0,30.460935294268303,
881.0,84.28103793897546,
882.0,60.03510616070767,
883.0,90.2139066601089,
884.0,74.04676041858342,
